[start]
20180109	1100	20300101	1100	50700	999999	0	0	0	1	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	
20170101	0	20300101	0	80200	999999	0	0	2	3	0	30	0	0	0	0	7500	0	2000	0	500	0	0	0		0	30	0	0	0	0	7500	0	2000	0	500	0	0	0		0	30	0	0	0	0	7500	0	2000	0	500	0	0	0	
20170101	0	20300101	0	80200	999999	0	0	3	3	0	75	0	0	0	0	7500	0	2000	0	500	0	0	0		0	75	0	0	0	0	7500	0	2000	0	500	0	0	0		0	75	0	0	0	0	7500	0	2000	0	500	0	0	0	
20210503	1100	20300101	0	100400	999999	0	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		62	0	0	0	0	0	7400	0	2100	0	500	0	0	0	【기간한정】 꼬맹이 고양이들을 손에 넣을 수 있는 특별 이벤트 뽑기 등장!
20210416	1100	20300101	0	100400	999999	0	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		63	0	300	0	0	0	5100	0	3500	0	1400	0	0	0	【기간한정】 고양이 드링크와 XP를 GET할 수 있는 특별 뽑기!
20220106	1100	20300101	1100	110100	999999	0	0	0	1	64	0	2300	0	10000	0	0	0	0	0	0	0	0	0	
20250314	1100	20300101	000	140200	999999	0	0	1	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		954	0	0	0	0	0	0	0	0	0	9500	0	500	0	★확률, 상세 내용은 배너를 클릭!★울슈레 이상 캐릭터 반드시 1개 확정 획득 가능!★레전드 뽑기★	0	0	0	0	0	0	0	0	0	0
20250314	1100	20300101	000	140200	999999	0	0	1	6	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		953	0	0	0	0	0	0	0	0	0	10000	0	0	0	★확률, 상세 내용은 배너를 클릭!★울트라 슈퍼 레어 캐릭터 100% 획득 가능!★플래티넘 뽑기★	0	0	0	0	0	0	0	0	0	0	0	0
20250428	1100	20300101	000	140300	999999	0	0	1	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		966	0	0	0	0	0	0	0	0	0	9500	0	500	0	★확률, 상세 내용은 배너를 클릭!★울슈레 이상 캐릭터 반드시 1개 확정 획득 가능!★레전드 뽑기★	0	0	0	0	0	0	0	0	0	0
20250428	1100	20300101	000	140300	999999	0	0	1	6	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		965	0	0	0	0	0	0	0	0	0	10000	0	0	0	★확률, 상세 내용은 배너를 클릭!★울트라 슈퍼 레어 캐릭터 100% 획득 가능!★플래티넘 뽑기★	0	0	0	0	0	0	0	0	0	0	0	0
20250701	1100	20300101	000	140400	999999	0	0	1	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		971	0	0	0	0	0	0	0	0	0	9500	0	500	0	★확률, 상세 내용은 배너를 클릭!★울슈레 이상 캐릭터 반드시 1개 확정 획득 가능!★레전드 뽑기★	0	0	0	0	0	0	0	0	0	0
20250701	1100	20300101	000	140400	999999	0	0	1	6	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		970	0	0	0	0	0	0	0	0	0	10000	0	0	0	★확률, 상세 내용은 배너를 클릭!★울트라 슈퍼 레어 캐릭터 100% 획득 가능!★플래티넘 뽑기★	0	0	0	0	0	0	0	0	0	0	0	0
20250725	1100	20300101	0	140400	999999	0	0	1	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		984	0	0	0	0	0	0	0	0	0	9500	0	500	0	★확률, 상세 내용은 배너를 클릭!★울슈레 이상 캐릭터 반드시 1개 확정 획득 가능!★레전드 뽑기★	0	0	0	0	0	0	0	0	0	0
20250725	1100	20300101	0	140400	999999	0	0	1	6	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		983	0	0	0	0	0	0	0	0	0	10000	0	0	0	★확률, 상세 내용은 배너를 클릭!★울트라 슈퍼 레어 캐릭터 100% 획득 가능!★플래티넘 뽑기★	0	0	0	0	0	0	0	0	0	0	0	0
20251022	1100	20251024	1100	140600	999999	0	0	1	1	951	150	0	4216	0	0	6440	0	2500	0	1000	0	60	0	★확률, 상세 내용은 배너를 클릭!★울슈레, 레전드 레어 출현율 2배! 우주에서 온 개성 넘치는 정령들!	0	0
20251022	1100	20251024	1100	140600	999999	0	0	1	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		950	150	0	4216	0	0	6440	0	2500	0	1000	0	60	0	★확률, 상세 내용은 배너를 클릭!★울슈레, 레전드 레어 출현율 2배! 이세계에서 소환된 미소녀들!	0	0	0	0
